Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,1807.390380859375,950.5514526367188,2321.053466796875,1433.637939453125,1491.1480712890625,1416.963134765625,3362.430419921875,720.6043701171875,1811.3572184579689,960.4674068130723,2332.6396359970754,1440.1875004165765,1493.5247816353951,1423.9032007341596,3373.1114160079887,723.2813660286276,1790.3330276087313,947.739426083267,2302.496131178057,1427.485461067875,1475.5568282070587,1405.9581972205492,3336.2046455537043,711.8793979555238,1797.9691415627142,950.6500948788123,2303.478005860862,1431.8517946649677,1490.5776840160047,1411.7085860045363,3345.4551448560997,712.8708734401415,6849562,15132040,1570754,5510460,4157309,6136364,1440153,8998596
2025-05-22,1816.2166748046875,947.1474609375,2288.45556640625,1431.057861328125,1471.18359375,1397.332763671875,3315.89111328125,711.3341064453125,1821.4726621501404,949.2687509312965,2320.268454005645,1434.2334317099203,1483.8277382618005,1411.6094953044076,3335.7273793338804,718.819734334374,1801.241886619295,939.895449442171,2271.174713619723,1416.867428660744,1464.0534632471729,1384.9397884743898,3291.381984807686,704.5920851779763,1804.812016356604,944.828766015395,2312.3151721769136,1430.0655182967434,1478.789066286349,1409.031659643212,3333.05707245268,718.819734334374,6496923,21306670,2423653,7245933,6158990,12134466,2034383,10046820
2025-05-23,1816.5140380859375,953.906005859375,2316.438720703125,1438.698974609375,1487.6304931640625,1414.5838623046875,3351.749267578125,712.1272583007812,1826.5303997541675,955.583345407158,2321.642704503221,1440.6836606711147,1508.9257236923431,1421.5239286750705,3371.2039297984234,715.6469841260622,1806.3986507488094,944.4833839865793,2287.3753737084476,1423.4168677068544,1473.5603223754533,1394.5567410207764,3305.0197081551764,708.9049630143523,1809.8696336077833,947.2460290070277,2294.5428671730415,1431.1570706662649,1473.5603223754533,1394.5567410207764,3315.8913900733005,712.6229960371548,3460945,9566072,844118,5203706,5038421,6474883,1274331,7915166
2025-05-26,1832.083984375,957.1620483398438,2350.706298828125,1449.4161376953125,1502.55615234375,1422.5152587890625,3373.3974609375,722.7855834960938,1834.6624046238971,961.947401503022,2353.8482499032,1460.331910515487,1505.693456152503,1428.6621258406371,3380.7406309750972,731.7088623046875,1815.7207791445708,950.6007734925844,2321.250058032729,1443.8590412139838,1485.6339297061554,1412.898237790455,3347.457833268305,715.052087298284,1818.79505409742,954.5967478346391,2325.07927344993,1446.8360701649403,1489.3416207391451,1419.7391840414937,3357.8526831208233,715.8452555338542,3254715,10802860,892618,5608725,3170102,4842944,967470,13017400
2025-05-27,1828.513916015625,950.3048095703125,2337.058349609375,1435.324951171875,1492.6690673828125,1409.9239501953125,3336.586181640625,710.3425903320312,1842.1994336685257,961.0100826032541,2365.8273291751543,1451.7978208795425,1504.8378701621398,1424.696400543767,3375.9725749136032,723.1325871854511,1818.4975538133851,945.3714929245052,2317.5191369873537,1424.7068083036186,1479.6447417622219,1401.794207036506,3321.7091540583033,709.1032460333554,1828.7122094805422,952.9194312599001,2350.706553150472,1441.3782192942826,1501.985817890451,1413.8897021801247,3368.343258360126,722.7855949877653,5847725,26162148,1865258,14842959,7775714,12640414,2467680,12223125
2025-05-28,1840.7117919921875,948.9234619140625,2319.188232421875,1442.6683349609375,1494.2852783203125,1400.802734375,3335.63232421875,711.829833984375,1851.5214486571706,954.3501102535763,2344.7169767245714,1446.836127202333,1509.4010623010483,1410.4196342901241,3365.482070074091,715.8452975811308,1829.8029885989208,946.0621141556768,2309.3694846131457,1431.454810349359,1492.5740005619675,1398.6214982222443,3331.1501475683763,710.0947518918999,1832.678970068801,947.295443323748,2344.7169767245714,1436.5157355383742,1503.0315254066693,1407.9410393609537,3356.8990894476624,713.8623466183021,3713699,18157594,897517,8618343,3623370,5944611,1222933,7568961
2025-05-29,1848.149658203125,950.896728515625,2323.802978515625,1445.3475341796875,1507.404541015625,1405.660888671875,3336.013916015625,718.2744140625,1851.5214944561042,957.4580633637506,2332.9344618523432,1451.698553407669,1529.5555248389078,1407.842003929875,3368.8198820327834,722.4881847966128,1835.1582889614467,940.9314535555673,2312.8060289954524,1433.9355900375203,1498.8483849371494,1396.5395861721686,3324.951314566822,713.8623361320452,1842.5961096408364,951.1433943336576,2326.0613384377953,1445.4467442494526,1510.6368898553303,1400.0096192804465,3342.3079620855306,718.3239757328705,5786774,28917794,1111275,15545514,8609500,13771917,3188072,8838921
2025-05-30,1840.8109130859375,959.4807739257812,2305.736572265625,1434.7296142578125,1506.5369873046875,1408.7342529296875,3302.921875,713.3665771484375,1851.521422873486,961.4047794767922,2331.854297340192,1449.7139699197687,1515.5027951891782,1418.3511529457182,3344.215598651779,722.3394177531703,1827.7203976196222,949.8608063918771,2301.0235254225727,1433.2410996992944,1499.2101525439637,1397.6300749154059,3293.099315904947,706.4262490872296,1838.6292008609764,953.0674622365118,2317.2244591411445,1448.7216268807567,1514.5387348868949,1405.8590585766528,3328.289446433639,718.2743926661204,16712960,28748078,3288892,11803975,13148092,13788484,3404365,14533919
2025-06-02,1838.7283935546875,953.1660766601562,2328.6142578125,1439.3935546875,1497.9569091796875,1401.5958251953125,3289.951904296875,705.533935546875,1843.5877938771541,955.0900821550082,2340.789408851528,1448.8208134048605,1503.9340358386107,1405.3633379328091,3299.679235825276,712.8708783899344,1816.3157850919893,941.276795842849,2301.121764755519,1421.8291316367724,1483.6887699715526,1383.650821945961,3260.197617868956,701.3697868944558,1828.7121527216095,952.1794133521448,2305.343634416857,1430.9586389930196,1503.9340358386107,1400.0095486308933,3290.1425906350296,710.8879274069304,3199499,14668822,1178205,9458990,4374509,8098668,1877585,9712446
2025-06-03,1826.0345458984375,949.466064453125,2309.6640625,1426.8900146484375,1487.5450439453125,1393.4661865234375,3247.41796875,697.8499755859375,1854.0007022374143,962.9833634640112,2336.3710082209473,1443.8590556109682,1510.9717563250315,1414.2863856817387,3312.5532938443826,712.226369699715,1816.8116001599053,947.1967509482078,2300.139925202615,1421.035166759386,1480.410974183671,1391.384190812638,3242.935792635043,696.3132007319193,1851.5214287655804,956.0767204883472,2322.2321074614806,1443.7598455387374,1502.9700087561519,1410.1223942601396,3286.3275228408643,708.904951127648,5596977,24377584,1643913,11167345,6853403,11252626,2848125,9161608
2025-06-04,1859.851806640625,957.6553955078125,2321.642822265625,1420.0428466796875,1495.4503173828125,1411.31201171875,3252.90234375,709.1500244140625,1868.9754845681452,958.6914401720352,2324.686729845221,1429.0731438395549,1501.3311794658816,1413.4931269376204,3266.2762443041534,715.4500122070312,1834.6623640255916,947.6407989299088,2299.6489239802295,1415.4780930628378,1486.0025968815146,1394.0609660849138,3242.415101032151,698.4000244140625,1839.6209109553906,947.6901200517409,2316.733448566607,1426.3938661679927,1487.545069852834,1402.5873087929724,3260.6957796433117,701.7999877929688,5892170,12961542,3287896,8025388,4548307,8126827,2544807,11287991
2025-06-05,1863.2236328125,961.7993774414062,2333.3271484375,1443.66064453125,1498.43896484375,1430.0501708984375,3243.473388671875,710.1500244140625,1873.3390200719505,966.3873858970264,2336.861993557662,1447.8284366760695,1511.3572786610305,1442.244785474372,3279.9384360226436,714.4500122070312,1853.1081244947754,957.1620478647775,2306.3255917892498,1416.3712120373557,1486.195328477135,1411.4110884077945,3236.353404838992,704.0,1868.3804731686369,961.0100588418235,2321.642934355921,1419.9436226094324,1492.2689554139665,1415.7734397380668,3279.9384360226436,712.7999877929688,8999675,22255418,1787978,11385668,6948539,13716817,3584683,10203331
2025-06-06,1854.6949462890625,976.1552734375,2346.484375,1448.5230712890625,1507.5975341796875,1431.1407470703125,3256.077392578125,711.0,1866.2980193721837,984.8379583134906,2353.0628880206928,1450.2101271201,1512.5142181403369,1439.0722510374496,3262.523690035982,715.9000244140625,1851.8190857596499,958.3953347348495,2327.1414899600004,1431.0578582020253,1487.641415492617,1424.6964000970136,3231.542798077587,701.2000122070312,1856.5792184367435,959.0366899431259,2330.2834412831876,1437.5080878919146,1498.8244913615613,1428.6621520805822,3243.4734869301915,710.0,4644174,30127008,997488,11580994,3960020,8182161,2070390,11975812
2025-06-09,1849.63720703125,976.2539672851562,2349.822509765625,1423.8138427734375,1516.3704833984375,1436.3953857421875,3292.350341796875,717.7999877929688,1859.4551544584463,984.196594423998,2355.517431030935,1455.5688200651953,1530.9277705261318,1445.0208477095387,3303.992342378787,726.0,1833.373148401931,974.7739724063232,2335.1926724620143,1422.4245382897982,1514.5387452749073,1432.9253528317358,3262.5239694574043,713.0999755859375,1858.463445042735,984.196594423998,2350.608057477307,1453.7825541382838,1521.2871674371763,1444.5251287223314,3271.27954690969,715.0,3649505,13202588,1293622,11022031,2903202,7885125,1718678,9900412
2025-06-10,1841.7034912109375,969.5447387695312,2351.786376953125,1412.0048828125,1538.6402587890625,1426.1834716796875,3331.798095703125,732.25,1860.050114998196,978.1780428487654,2356.695750752591,1430.660858582463,1549.726952383094,1441.4516401070769,3353.8312663403485,734.75,1834.959939967343,967.472709657825,2335.2908330438154,1405.6538633679,1520.8051430073597,1423.704876838395,3293.601143598204,715.3499755859375,1851.1247304530432,978.1780428487654,2350.0189544422137,1427.9815809293386,1527.0715350387688,1437.5850079496329,3309.7651599636156,721.0,7925901,15533126,1778782,12905272,8591925,7913181,2419874,19151889
2025-06-11,1844.77783203125,962.194091796875,2333.3271484375,1420.0428466796875,1572.4786376953125,1436.4945068359375,3340.457275390625,736.4000244140625,1851.0256498593915,970.6793723493836,2359.346830298541,1423.5160472131458,1575.8528485433976,1456.0257865422643,3356.909980604606,744.0,1832.4807319540828,960.516752091058,2328.319730852048,1407.737769134025,1532.9521677606,1430.7441181682645,3318.5206483022603,730.1500244140625,1842.4969729787406,970.6793723493836,2351.7864423801357,1410.9133394459884,1532.9521677606,1433.4210733170682,3338.629301432497,734.9500122070312,8907265,11096394,1977707,7136877,10597410,8195700,2847013,12626754
2025-06-12,1828.910400390625,958.74072265625,2290.419189453125,1414.2872314453125,1550.7874755859375,1429.257080078125,3304.1845703125,715.3499755859375,1867.3887729729095,967.4233474890254,2344.7169112625684,1425.5007560873705,1569.4902701551284,1444.5252503749707,3343.1512807546196,737.7000122070312,1816.4148863444686,954.7447484104943,2281.9752104026784,1409.127096167119,1540.6648417796544,1422.1187744712338,3293.6010193282204,711.25,1856.3808230050638,961.9966994408974,2343.6367531475557,1419.5466979345517,1558.8856061675938,1441.0552171722854,3340.4572389790806,737.0,7346031,16349130,3339584,7953247,10483574,8828114,4060134,12585149
2025-06-13,1825.1419677734375,946.0127563476562,2276.967529296875,1405.2569580078125,1544.4246826171875,1415.67431640625,3315.249267578125,712.0499877929688,1829.3070987475194,953.6100757725884,2282.760494395082,1410.6156346634868,1551.1731050755648,1423.2092208521976,3319.8675914563746,714.9500122070312,1799.952525301367,943.7434428106371,2260.2756586638234,1392.8526699787633,1513.7675163758718,1402.1907840779525,3264.7368639985107,698.2999877929688,1799.952525301367,947.19676434732,2263.221282893185,1392.8526699787633,1519.3591134860721,1411.8076840776937,3264.7368639985107,700.0,4613000,12117762,1740682,7573103,6968315,9757276,2178493,10516625
2025-06-16,1845.8687744140625,954.7940673828125,2285.215087890625,1415.9742431640625,1565.441162109375,1425.4896240234375,3363.93359375,686.6500244140625,1854.4965978631628,956.520728121515,2294.248526930686,1418.0581392255135,1576.0458254086714,1430.0502146798779,3376.152737355931,714.0,1823.5553126750672,947.2460692080249,2271.1744714100378,1403.3714144517853,1539.7006814911979,1412.204330439343,3296.487416323079,672.9500122070312,1826.827881095153,949.1700746468088,2277.94931097458,1405.7530618658518,1542.4964798976407,1414.6829254727506,3309.7650089781714,711.0,5722187,16513746,1105297,5451137,5591842,8458093,1934088,31246328
2025-06-17,1839.422607421875,951.9327392578125,2286.3935546875,1412.302490234375,1580.962646484375,1418.946044921875,3382.21435546875,674.75,1863.4219260072807,957.852719054467,2290.8119909000766,1418.8520508551696,1588.193099360836,1435.6022520574631,3386.736371257649,686.1500244140625,1832.2822272471274,946.7527569357399,2271.1744966219585,1406.9439350146247,1557.535932091381,1413.59237643736,3356.04416685221,672.0,1863.4219260072807,955.5834055099792,2277.949336261707,1415.9742319665809,1562.452616510744,1435.6022520574631,3377.114961112031,686.0999755859375,6561555,16978736,1119284,6970098,7622083,10366599,2111940,17112867
2025-06-18,1850.4306640625,954.0540771484375,2255.660888671875,1401.78369140625,1574.214111328125,1417.85546875,3320.733154296875,670.25,1855.4883579832406,955.2380851367438,2289.1426734843863,1421.0351697486842,1585.589952431105,1430.4468040463896,3404.054653859175,679.3499755859375,1827.8196404590603,945.7167603313338,2244.0747187940665,1399.402043989603,1562.7417700471647,1413.4931173168031,3312.7475723939338,668.0,1832.2823329288224,945.7167603313338,2285.5097848886408,1406.150024814166,1562.7417700471647,1417.7563491543892,3385.8702840087717,671.8499755859375,5069427,18433816,2056563,6751745,5629707,6681735,2696327,12556088
2025-06-19,1861.4385986328125,954.7447509765625,2252.616943359375,1400.4937744140625,1560.2352294921875,1421.0281982421875,3294.370849609375,672.2999877929688,1863.4220174912384,960.4180648603083,2265.9705354890243,1403.8676438261634,1571.4183055533617,1427.5716651338516,3320.3486571267385,676.2999877929688,1848.6455227843087,949.9593979158449,2248.7877278228257,1393.9442134714564,1553.5831898154863,1413.4931722804179,3283.787298398597,666.6500244140625,1856.4800514867475,954.0540746334422,2258.410148058999,1397.2189939427594,1565.5375611980423,1417.8555238832446,3319.386516107577,670.25,4712312,16876220,1214549,8849883,5147760,10007230,2672768,10895470
2025-06-20,1920.6435546875,969.2486572265625,2264.399658203125,1416.1727294921875,1564.573486328125,1453.6463623046875,3305.62744140625,676.2000122070312,1932.8416287824498,971.8140179089729,2271.0764549112105,1422.3253290273638,1572.0930860674746,1458.4053131642288,3315.826228899941,678.7999877929688,1858.4634234675787,952.9193918485255,2250.849737766385,1399.4021078732494,1551.076642111549,1415.8725983169522,3281.766300119304,670.0999755859375,1864.4136798927684,952.9193918485255,2253.402708180384,1400.4937821267788,1560.8136276168789,1418.7477927518771,3295.332580761218,673.4000244140625,16228526,32900408,2685864,12408178,9202821,29010635,2351248,11393470
2025-06-23,1920.2469482421875,961.2073364257812,2257.35498046875,1409.226318359375,1527.071533203125,1444.326904296875,3265.121826171875,671.25,1932.8416091240983,965.8939867961492,2268.169866753373,1412.3025575376569,1543.4605584963404,1451.266970188698,3295.332959933054,676.0,1911.1231491813926,957.9513597916495,2241.082750343553,1401.0891539348067,1518.7806380620095,1429.6535737155343,3242.4152043720856,666.0999755859375,1913.9991306359723,961.2073364257812,2265.590049100476,1406.1500791810931,1543.4605584963404,1440.5593915455418,3285.71154983106,670.0,2946463,11739518,842856,5514384,7943676,5989078,3123421,10265601
2025-06-24,1917.5693359375,967.3740234375,2245.44873046875,1413.1956787109375,1524.7576904296875,1438.3782958984375,3262.042724609375,673.6500244140625,1946.7256174869638,976.3033140635843,2283.053027199062,1424.9053748687675,1551.172965207259,1462.3710470398119,3311.785601803136,686.5,1913.1066434878355,964.7593416610487,2242.6705210148793,1405.6538959425357,1519.9373891083474,1430.744150698803,3253.9608342374113,672.0,1934.7259575561889,969.3966711141703,2277.099825042089,1416.7680893764307,1543.4604830931148,1452.4566670598808,3304.569544364703,678.0,6837210,22625322,2440747,11188438,8083992,16402744,3403048,15359947
2025-06-25,1949.303955078125,976.8953247070312,2260.9267578125,1414.8826904296875,1556.8609619140625,1454.737060546875,3314.38330078125,674.5,1953.6675006109415,977.7833457795492,2272.6347697099336,1417.9589294864209,1561.6812632899293,1459.7933702625824,3319.3863869066126,679.0,1921.9328000934033,968.854054817417,2253.683647230803,1404.463088984364,1528.1319186406413,1447.9952335758323,3271.2793378210094,673.4500122070312,1925.8996376580956,969.8900392545883,2261.2244663474958,1411.1117385952273,1532.8558375256184,1451.4652666586912,3278.3030139670477,676.0,4152765,18405932,1047270,7527388,7813533,7525851,1757699,10456015
2025-06-26,1997.600341796875,997.41796875,2263.010498046875,1428.080810546875,1557.9215087890625,1482.497314453125,3311.496826171875,682.75,2001.6663262248617,1000.032590400823,2273.130892683563,1436.4165161110168,1565.6339915058402,1485.9673475108061,3320.7332385135887,683.7000122070312,1949.9982894303303,976.7966813877978,2253.8823037125367,1410.814017835929,1548.8593180602195,1452.5558137403293,3286.000090554292,674.4500122070312,1953.6675658769398,977.4873577522009,2271.0471751540676,1413.8903780949927,1550.9803214172216,1456.5215658062507,3314.3832490719788,677.0,9413241,50084830,1874722,13617435,6519233,14657893,2879106,10104914
2025-06-27,2010.2940673828125,1004.9491577148438,2288.90673828125,1451.00390625,1550.208984375,1502.4251708984375,3310.82373046875,686.9000244140625,2022.095433259888,1007.393088107433,2292.4787561982344,1454.774858156496,1571.0326636135578,1508.9686374999123,3335.1657116254887,691.4500122070312,1991.9474437853098,994.2258430942326,2261.5221557844948,1426.0961208320166,1544.8102701550988,1484.083567880206,3301.106011701098,683.0,1993.3358611340732,1004.0015037809444,2263.0104562105053,1427.882386711014,1560.8136478253264,1486.5621628826696,3324.197397384813,685.0,6405854,28213384,1050745,22532899,8912268,11117052,1778433,7198028
2025-06-30,1992.939208984375,998.2658081054688,2276.702880859375,1434.7296142578125,1544.2318115234375,1487.7518310546875,3330.93212890625,688.0,2007.1207019910378,1004.400566128524,2298.928070446473,1450.706312958781,1556.9573602116636,1511.7447031481738,3333.7222438362,691.9000244140625,1983.6171163053416,995.2732550959096,2270.1542620550413,1431.2564136212704,1536.8084767193552,1483.191240482831,3300.143617027278,685.0,2001.2695922519854,1003.2533964547342,2291.8833514974594,1450.6071028820047,1556.9573602116636,1500.838885203447,3309.6687189307536,688.9000244140625,5597484,13649020,1403754,6325073,6294505,8409527,1468351,6960104
2025-07-01,2002.657958984375,1003.5526123046875,2277.595703125,1421.03515625,1549.0521240234375,1515.3138427734375,3299.85498046875,683.7999877929688,2013.9634702002932,1005.4977838847651,2284.6404218850275,1436.5156826077227,1559.5602870581276,1518.2881567329412,3353.0614253891877,693.8499755859375,1990.261591655139,999.5126780283082,2268.7652176811503,1418.653508855977,1542.978497111504,1487.256099345396,3284.268343060543,680.4000244140625,1992.3441571547958,1000.0114368496795,2282.060604307341,1434.6302067068036,1551.1730095922587,1487.7518183386467,3324.1971950415045,691.0999755859375,3769165,14389386,759914,7761449,4178937,10368523,2375183,6866073
2025-07-02,2016.4427490234375,990.5350341796875,2289.10546875,1416.867431640625,1552.619140625,1505.7960205078125,3293.697265625,688.5499877929688,2028.8391163856081,1007.4429706558585,2290.9905524746237,1439.8897415628453,1589.735462831807,1516.900077238324,3357.7757139896216,692.4500122070312,2001.5671081888327,986.4950998423908,2269.7575623951902,1411.707175185214,1545.7743359105034,1495.7824003020085,3290.5221534097136,680.6500244140625,2020.11202533933,1007.4429706558585,2277.099747912196,1421.2336440793872,1559.8495930029494,1515.3138007089854,3355.1779803217332,683.7999877929688,6513288,18878250,1128034,13372280,8653641,6361002,3090585,8034013
2025-07-03,2002.558837890625,991.0836181640625,2295.356201171875,1414.98193359375,1560.5244140625,1504.8046875,3272.049072265625,690.4000244140625,2027.9465742942143,1001.507689459166,2308.750905945756,1435.027214103107,1573.7321112354073,1518.7839394915495,3305.242935877825,696.9500122070312,1996.2118735251586,989.6871300276722,2286.029614742405,1412.798706272776,1556.9574379034102,1500.0457365549344,3268.9702681275116,688.5,2024.8722993688673,994.9739612315547,2291.9828168641297,1421.1344118511029,1560.331649069145,1507.7790015843786,3300.143541734672,693.8499755859375,5558647,16860506,1060039,10177738,5259695,11283291,2531870,9668110
2025-07-04,2000.4761962890625,992.1809692382812,2321.05419921875,1431.7525634765625,1581.7337646484375,1514.223388671875,3290.329833984375,689.0499877929688,2019.6162365440955,999.2633203019867,2323.1376744970185,1433.3402880878325,1584.3367981958825,1516.900223008299,3297.257202194738,692.8499755859375,1988.4765365025921,987.5424877454124,2292.2803906553454,1410.2186471744621,1554.3545449332526,1504.2097675037892,3261.7542933055606,686.3499755859375,2010.1949970414346,991.0836632772651,2299.920284481797,1416.0734952431667,1566.5980642699803,1510.9515946827762,3278.9765232213795,691.0,2178315,7863944,1242346,5066503,4411273,6603501,1109320,4942900
2025-07-07,2017.037841796875,991.2332763671875,2391.599609375,1424.706787109375,1568.526123046875,1528.3016357421875,3282.53662109375,688.8499755859375,2019.1204073963843,996.7196233059492,2396.858319639088,1429.8670433562065,1584.91514830305,1531.5734294639212,3296.3915933540857,691.9500122070312,1993.9309635639677,989.4377568185034,2322.7410024796927,1418.6535190770169,1564.669881810128,1511.9429091838053,3279.361508602982,683.3499755859375,2001.2696375863966,992.0312782906421,2322.7410024796927,1425.9968814549877,1581.058907066303,1513.5291857359532,3288.8868460752856,689.0499877929688,4165432,11349426,2701583,5177477,3294523,7251074,1639174,5428220
2025-07-08,2013.1700439453125,998.2159423828125,2374.03759765625,1430.9586181640625,1579.8056640625,1524.4349365234375,3277.244873046875,693.2000122070312,2018.1285908515817,1000.0114620081927,2399.6364137173014,1433.935647189369,1587.0361167588558,1531.672481820406,3295.333172183221,696.9500122070312,1998.0961097735637,986.0462146584523,2367.3899041263103,1419.050502062836,1563.2238729521173,1517.0982716385254,3264.9294203435506,687.5,2009.2032064202972,986.0462146584523,2386.6384929568344,1421.035188079707,1569.4902652889589,1522.8486600409224,3276.090350739815,693.0,3624619,15224316,1471046,5315847,4590681,7171261,2325242,7615926
2025-07-09,2002.9554443359375,1003.1036987304688,2404.498046875,1420.93603515625,1574.9852294921875,1505.9942626953125,3255.692626953125,692.7999877929688,2023.7813419187191,1004.4005203490875,2420.670959786851,1427.683895203639,1579.1307357618878,1537.7202774459709,3284.749236961352,695.5,1981.931253294726,996.5699704674603,2378.4033734605428,1415.6765685457565,1565.248244218562,1497.1704406377573,3239.528611847941,688.5,2018.128646712418,1001.0089360727129,2380.2884570863953,1425.2030375827696,1578.937970779495,1523.5426661942138,3280.9006731219124,688.9500122070312,2937734,13861428,1741690,8827347,4580828,8870660,2034938,5478813
2025-07-10,1948.213134765625,1000.6099243164062,2389.615234375,1413.1956787109375,1557.7286376953125,1504.2095947265625,3253.960693359375,695.5999755859375,2011.7816836964873,1005.9965439473215,2415.0156603181044,1427.981614021397,1579.998406486553,1511.6453792793734,3270.317089511684,696.75,1946.0314224882566,997.5176439735463,2378.8996643467794,1411.2109926594833,1549.341242702206,1494.5926951149827,3228.945028655843,685.0,2011.7816836964873,1005.4977851253348,2404.4982396768783,1425.7985078190466,1579.998406486553,1506.6881895774993,3252.036411459103,692.0,5695845,17030310,1053695,7795964,5330179,10047129,3035012,7733963
2025-07-11,1905.96630859375,989.3878784179688,2499.947998046875,1411.0125732421875,1537.579833984375,1482.3980712890625,3142.352294921875,681.7999877929688,1942.8578496282753,999.9117385623401,2510.2667843766285,1417.0658414751456,1549.3413228616234,1502.0285923917668,3208.740019462478,698.4000244140625,1898.3300736247704,987.9913902076418,2441.8049629845386,1403.7684206963636,1506.8262861181436,1477.540121836759,3137.6378982976325,677.0499877929688,1925.8996432020544,996.5201541247731,2480.50077507572,1411.111783317687,1522.3476337948875,1499.0542783474266,3174.968778671878,692.9500122070312,13103980,12516922,7242235,7158015,11391755,7234991,7635550,8280654
2025-07-14,1904.974609375,989.0387573242188,2496.971435546875,1412.1041259765625,1513.8638916015625,1470.9964599609375,3100.691650390625,674.5,1911.5198671988896,991.8816582943851,2512.7473238245966,1413.9896019530586,1534.5911874414394,1487.1569471972039,3148.1252470894524,681.0,1884.4461521740072,982.8541356715338,2470.5788099993074,1405.2569348701418,1503.7412587495296,1466.4358695278945,3078.8510973979974,672.0,1899.1234997073275,989.0387573242188,2480.5008132523167,1413.9896019530586,1534.5911874414394,1479.4236826617216,3142.352401281831,681.0,5269381,13088850,2427712,5846154,9173426,10311846,3924009,7748550
2025-07-15,1918.164306640625,995.2732543945312,2507.19091796875,1419.844482421875,1528.614013671875,1472.6820068359375,3129.1708984375,684.4000244140625,1926.8913979367326,999.3131887778599,2510.167518959921,1422.8215115677394,1545.967099361679,1483.6869442622558,3136.0019578941046,685.9500122070312,1907.2555030496296,984.0511806165923,2490.422829279717,1408.134785993891,1507.790334380739,1469.7076928815193,3084.6237277539685,674.2999877929688,1908.8423349640334,984.0511806165923,2501.0393243676117,1410.218682168871,1508.8507771918205,1473.4750846086956,3084.6237277539685,676.0,4163140,14498168,1700294,6041457,7614807,8132454,2590889,7041706
2025-07-16,1920.54443359375,995.6722412109375,2497.963623046875,1415.4781494140625,1550.112548828125,1472.8802490234375,3121.2548828125,679.0,1927.8831074944278,1008.8394251469304,2513.144094156912,1418.25663727007,1554.0651724422496,1478.234038357326,3132.6464874286985,684.4000244140625,1912.809172772721,993.826797075495,2487.9423029182253,1408.2339967016344,1521.7691530397587,1458.9009976142222,3109.187305299685,676.3499755859375,1927.8831074944278,1006.4952830829005,2506.5957173853917,1415.081187967311,1522.2511831800944,1460.388154594461,3115.365810708297,684.4000244140625,4211258,17994612,1284379,5649093,6223491,10409983,2540733,6244205
2025-07-17,1913.9000244140625,990.98388671875,2490.224365234375,1407.8370361328125,1526.5894775390625,1463.7591552734375,3098.181640625,681.7000122070312,1928.7756656405695,999.9116815490105,2505.702544596446,1412.3025798563917,1552.1370753633664,1476.8460890701654,3129.8470122556437,686.9000244140625,1911.6190443360201,988.8890631972324,2486.652347254296,1398.7075285299677,1523.3116489985612,1461.2805601585153,3093.2582102459683,678.1500244140625,1927.585541707482,999.5126501495852,2493.3993577519996,1410.1194736013367,1540.5683518202854,1474.6649737790947,3112.5663349360093,679.0,6256455,22529158,807474,12927394,7374814,11854613,2947640,6598144
2025-07-18,1901.0,976.2705078125,2470.181884765625,1414.8826904296875,1529.0960693359375,1463.362548828125,3079.549072265625,680.25,1916.0,996.0213445308241,2495.2843577635995,1418.0581395587762,1541.8217363306167,1472.0872520008465,3117.103513998714,686.0,1891.800048828125,974.0759568696542,2462.144965698126,1397.7151081655259,1523.2153248462614,1456.5216021387357,3076.749488627971,678.0,1915.0999755859375,990.9838927216935,2495.2843577635995,1404.9592604817603,1534.8804313290245,1472.0872520008465,3113.434923384125,683.2000122070312,4643961,16129446,771112,11297246,5161833,10296318,3432645,5558670
2025-07-21,1909.199951171875,997.7670288085938,2445.674560546875,1454.576416015625,1527.36083984375,1416.3682861328125,3048.946044921875,687.4500122070312,1919.9000244140625,998.5151670456409,2474.150904552474,1456.4617708047458,1531.8918763569468,1463.362470991638,3086.9831935033963,688.5,1892.5999755859375,985.7968170158388,2436.2486571651175,1425.9968891975022,1510.4897839367352,1410.9153771961905,3042.9605731669335,671.25,1894.800048828125,986.6446826643673,2471.471769802211,1436.9126621837045,1523.2153333190533,1452.4566531183941,3079.6460115490218,680.5,5109654,22309078,1169960,13867136,3682661,22442744,3844346,6731863
