,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
78,2019-06-13,554.9942609028853,513.7584313966936,595.137036927938,554.9942609028853,554.9942609028853,-1.194991367829069,-1.194991367829069,-1.194991367829069,-1.194991367829069,-1.194991367829069,-1.194991367829069,0.0,0.0,0.0,553.7992695350563
79,2019-06-14,555.0624741744953,513.390608625182,596.5834623849757,555.0624741744953,555.0624741744953,-0.4000274740649793,-0.4000274740649793,-0.4000274740649793,-0.4000274740649793,-0.4000274740649793,-0.4000274740649793,0.0,0.0,0.0,554.6624467004303
80,2019-06-17,555.267113989325,517.9906540357728,598.5728397067907,555.267113989325,555.267113989325,2.503556176537538,2.503556176537538,2.503556176537538,2.503556176537538,2.503556176537538,2.503556176537538,0.0,0.0,0.0,557.7706701658626
81,2019-06-18,555.335327260935,518.6987911193078,601.6323924751804,555.335327260935,555.335327260935,3.6492076258807944,3.6492076258807944,3.6492076258807944,3.6492076258807944,3.6492076258807944,3.6492076258807944,0.0,0.0,0.0,558.9845348868157
82,2019-06-19,555.4035405325449,520.2714538944516,605.451361135659,555.4035405325449,555.4035405325449,4.879225094919248,4.879225094919248,4.879225094919248,4.879225094919248,4.879225094919248,4.879225094919248,0.0,0.0,0.0,560.2827656274641
83,2019-06-20,555.4717538041547,520.406986442216,603.9494636029094,555.4717538041547,555.4717538041547,6.186588228016739,6.186588228016739,6.186588228016739,6.186588228016739,6.186588228016739,6.186588228016739,0.0,0.0,0.0,561.6583420321714
84,2019-06-21,555.5399670757647,518.9973270235064,606.5877826626705,555.5399670757647,555.5399670757647,7.561477606430041,7.561477606430041,7.561477606430041,7.561477606430041,7.561477606430041,7.561477606430041,0.0,0.0,0.0,563.1014446821947
85,2019-06-24,555.7446068905944,526.8609574841652,611.6852500255873,555.7446068905944,555.7446068905944,11.954915628448726,11.954915628448726,11.954915628448726,11.954915628448726,11.954915628448726,11.954915628448726,0.0,0.0,0.0,567.6995225190431
86,2019-06-25,555.8128201622044,527.3545251821339,609.6497598224443,555.8128201622044,555.8128201622044,13.452733884735888,13.452733884735888,13.452733884735888,13.452733884735888,13.452733884735888,13.452733884735888,0.0,0.0,0.0,569.2655540469402
87,2019-06-26,555.8810334338142,526.9033994973884,614.0865928486324,555.8810334338142,555.8810334338142,14.93497123372528,14.93497123372528,14.93497123372528,14.93497123372528,14.93497123372528,14.93497123372528,0.0,0.0,0.0,570.8160046675395
88,2019-06-27,555.9492467054242,529.4785223862236,614.3442381314114,555.9492467054242,555.9492467054242,16.380710155423124,16.380710155423124,16.380710155423124,16.380710155423124,16.380710155423124,16.380710155423124,0.0,0.0,0.0,572.3299568608473
89,2019-06-28,556.017459977034,531.5887332975835,620.9144099232382,556.017459977034,556.017459977034,17.768664091374312,17.768664091374312,17.768664091374312,17.768664091374312,17.768664091374312,17.768664091374312,0.0,0.0,0.0,573.7861240684083
90,2019-07-01,556.2220997918639,536.4148372600156,624.5431570769481,556.2220997918639,556.2220997918639,21.37818063529716,21.37818063529716,21.37818063529716,21.37818063529716,21.37818063529716,21.37818063529716,0.0,0.0,0.0,577.6002804271611
91,2019-07-02,556.2903130634737,530.8125723421288,621.9659512670751,556.2903130634737,556.2903130634737,22.332659750962215,22.332659750962215,22.332659750962215,22.332659750962215,22.332659750962215,22.332659750962215,0.0,0.0,0.0,578.6229728144359
92,2019-07-03,556.3585263350836,537.4657946272047,623.553351726039,556.3585263350836,556.3585263350836,23.135167836532545,23.135167836532545,23.135167836532545,23.135167836532545,23.135167836532545,23.135167836532545,0.0,0.0,0.0,579.4936941716162
93,2019-07-04,556.4267396066936,538.9296283373211,622.2094429965821,556.4267396066936,556.4267396066936,23.772632062065167,23.772632062065167,23.772632062065167,23.772632062065167,23.772632062065167,23.772632062065167,0.0,0.0,0.0,580.1993716687588
94,2019-07-05,556.4949528783035,539.296584011517,622.9411927051607,556.4949528783035,556.4949528783035,24.234817693748234,24.234817693748234,24.234817693748234,24.234817693748234,24.234817693748234,24.234817693748234,0.0,0.0,0.0,580.7297705720517
95,2019-07-08,556.6995926931332,537.7343015944688,624.0462810899378,556.6995926931332,556.6995926931332,24.515099351043077,24.515099351043077,24.515099351043077,24.515099351043077,24.515099351043077,24.515099351043077,0.0,0.0,0.0,581.2146920441763
96,2019-07-09,556.7678059647432,539.3717755561265,619.9238420924596,556.7678059647432,556.7678059647432,24.23846895070331,24.23846895070331,24.23846895070331,24.23846895070331,24.23846895070331,24.23846895070331,0.0,0.0,0.0,581.0062749154465
97,2019-07-10,556.8360192363531,539.8765350903927,624.2831816504024,556.8360192363531,556.8360192363531,23.784713897261113,23.784713897261113,23.784713897261113,23.784713897261113,23.784713897261113,23.784713897261113,0.0,0.0,0.0,580.6207331336142
98,2019-07-11,556.904232507963,535.2953654732873,626.224258129828,556.904232507963,556.904232507963,23.163532647657227,23.163532647657227,23.163532647657227,23.163532647657227,23.163532647657227,23.163532647657227,0.0,0.0,0.0,580.0677651556202
99,2019-07-12,556.9724457795729,538.6966038065699,622.0026305651097,556.9724457795729,556.9724457795729,22.38765617734888,22.38765617734888,22.38765617734888,22.38765617734888,22.38765617734888,22.38765617734888,0.0,0.0,0.0,579.3601019569218
